;lon;lat;volume
45638;-63,8;-33,2;0,57
45637;-64;-33,2;0,64
45636;-64,2;-33,2;0,65
45635;-64,4;-33,2;1,42
45634;-64,6;-33,2;1,72
45633;-64,8;-33,2;2,29
45632;-65;-33,2;2,24
45631;-65,2;-33,2;2,31
45630;-65,4;-33,2;3,39
45629;-65,6;-33,2;3,16
45628;-65,8;-33,2;1,93
45627;-66;-33,2;1,83
45626;-66,2;-33,2;0,9
45625;-66,4;-33,2;0,42
45624;-66,6;-33,2;1,18
45623;-66,8;-33,2;0,91
45622;-67;-33,2;0,81
45621;-67,2;-33,2;1,15
45620;-67,4;-33,2;0,97
45619;-67,6;-33,2;0,19
45618;-67,8;-33,2;0
45617;-68;-33,2;0
45616;-68,2;-33,2;0
45615;-68,4;-33,2;0
45614;-68,6;-33,2;0,02
45613;-68,8;-33,2;0
45612;-69;-33,2;0,61
45611;-69,2;-33,2;1,09
45610;-69,4;-33,2;0,12
45609;-69,6;-33,2;0,31
45608;-69,8;-33,2;0,79
45607;-70;-33,2;1,63
45606;-70,2;-33,2;2,94
45605;-70,4;-33,2;1,37
45604;-70,6;-33,2;0,52
45603;-70,8;-33,2;1,19
45602;-71;-33,2;0,24
45601;-71,2;-33,2;0
45600;-71,4;-33,2;0,02
45599;-71,6;-33,2;0,02
45598;-71,8;-33,2;0,04
45597;-72;-33,2;0,01
45596;-72,2;-33,2;0,17
45595;-72,4;-33,2;0,44
45594;-72,6;-33,2;0
45593;-72,8;-33,2;0
45592;-73;-33,2;0
45591;-73,2;-33,2;0,02
45590;-73,4;-33,2;0,01
45589;-73,6;-33,2;0,05
45588;-73,8;-33,2;0,01
45587;-74;-33,2;0,03
45586;-74,2;-33,2;0,13
45585;-74,4;-33,2;0,21
45584;-74,6;-33,2;0,01
45583;-74,8;-33,2;0,04
45582;-75;-33,2;0,36
45581;-75,2;-33,2;0,12
45580;-75,4;-33,2;0,09
45579;-75,6;-33,2;0,69
45578;-75,8;-33,2;0,63
45577;-76;-33,2;0,26
45576;-34;-33;0,04
45575;-34,2;-33;0,02
45574;-34,4;-33;0,09
45573;-34,6;-33;0,24
45572;-34,8;-33;0,29
45571;-35;-33;0,2
45570;-35,2;-33;0,14
45569;-35,4;-33;0,27
45568;-35,6;-33;0,45
45567;-35,8;-33;0,44
45566;-36;-33;0,33
45565;-36,2;-33;0,37
45564;-36,4;-33;0,56
45563;-36,6;-33;0,58
45562;-36,8;-33;0,44
45561;-37;-33;0,33
45560;-37,2;-33;0,34
45559;-37,4;-33;0,34
45558;-37,6;-33;0,29
45557;-37,8;-33;0,15
45556;-38;-33;0,04
45555;-38,2;-33;0,1
45554;-38,4;-33;0,07
45553;-38,6;-33;0,13
45552;-38,8;-33;0,08
45551;-39;-33;0,09
45550;-39,2;-33;0,05
45549;-39,4;-33;0,07
45548;-39,6;-33;0,16
45547;-39,8;-33;0,29
45546;-40;-33;0,39
45545;-40,2;-33;0,57
45544;-40,4;-33;0,6
45543;-40,6;-33;0,66
45542;-40,8;-33;0,89
45541;-41;-33;1,12
45540;-41,2;-33;1,41
45539;-41,4;-33;1,08
45538;-41,6;-33;1,47
45537;-41,8;-33;2,76
45536;-42;-33;3,22
45535;-42,2;-33;3,01
45534;-42,4;-33;4,12
45533;-42,6;-33;4,53
45532;-42,8;-33;5,39
45531;-43;-33;6,61
45530;-43,2;-33;8,69
45529;-43,4;-33;10,53
45528;-43,6;-33;13,31
45527;-43,8;-33;13,77
45526;-44;-33;14,56
45525;-44,2;-33;16,95
45524;-44,4;-33;19,66
45523;-44,6;-33;20,44
45522;-44,8;-33;19,47
45521;-45;-33;24,34
45520;-45,2;-33;25,63
45519;-45,4;-33;18,87
45518;-45,6;-33;10,07
45517;-45,8;-33;4,22
45516;-46;-33;2,82
45515;-46,2;-33;4,55
45514;-46,4;-33;6,7
45513;-46,6;-33;9,1
45512;-46,8;-33;11,05
45511;-47;-33;11,97
45510;-47,2;-33;12,69
45509;-47,4;-33;13,4
45508;-47,6;-33;12,37
45507;-47,8;-33;12,27
45506;-48;-33;14,45
45505;-48,2;-33;17,87
45504;-48,4;-33;22,32
45503;-48,6;-33;30,95
45502;-48,8;-33;40,88
45501;-49;-33;45,68
45500;-49,2;-33;38,61
45499;-49,4;-33;20,55
45498;-49,6;-33;6,91
45497;-49,8;-33;2,77
45496;-50;-33;2,17
45495;-50,2;-33;1,98
45494;-50,4;-33;1,38
45493;-50,6;-33;0,57
45492;-50,8;-33;0,16
45491;-51;-33;0,13
45490;-51,2;-33;0,14
45489;-51,4;-33;0,19
45488;-51,6;-33;0,09
45487;-51,8;-33;0,03
45486;-52;-33;0,19
45485;-52,2;-33;0,08
45484;-52,4;-33;0,02
45483;-52,6;-33;0
45482;-52,8;-33;0
45481;-53;-33;0
45480;-53,2;-33;0,01
45479;-53,4;-33;0
45478;-53,6;-33;0,02
45477;-53,8;-33;0,02
45476;-54;-33;0,01
45475;-54,2;-33;0,01
45474;-54,4;-33;0,01
45473;-54,6;-33;0,01
45472;-54,8;-33;0,03
45471;-55;-33;0,07
45470;-55,2;-33;0,29
45469;-55,4;-33;0,6
45468;-55,6;-33;0,66
45467;-55,8;-33;0,59
45466;-56;-33;0,39
45465;-56,2;-33;0,08
45464;-56,4;-33;0,04
45463;-56,6;-33;0,06
45462;-56,8;-33;0,05
45461;-57;-33;0,09
45460;-57,2;-33;0,09
45459;-57,4;-33;0,15
45458;-57,6;-33;0,26
45457;-57,8;-33;0,33
45456;-58;-33;0,33
45455;-58,2;-33;0,17
45454;-58,4;-33;0,48
45453;-58,6;-33;0,24
45452;-58,8;-33;0,15
45451;-59;-33;0,11
45450;-59,2;-33;0,05
45449;-59,4;-33;0,02
45448;-59,6;-33;0,01
45447;-59,8;-33;0
45446;-60;-33;0
45445;-60,2;-33;0
45444;-60,4;-33;0,01
45443;-60,6;-33;0
45442;-60,8;-33;0
45441;-61;-33;0
45440;-61,2;-33;0
45439;-61,4;-33;0
45438;-61,6;-33;0
45437;-61,8;-33;0
45436;-62;-33;0
45435;-62,2;-33;0
45434;-62,4;-33;0
45433;-62,6;-33;0
45432;-62,8;-33;0
45431;-63;-33;0,01
45430;-63,2;-33;0
45429;-63,4;-33;0,47
45428;-63,6;-33;1,1
45427;-63,8;-33;0,95
45426;-64;-33;0,66
45425;-64,2;-33;0,7
45424;-64,4;-33;0,97
45423;-64,6;-33;1,28
45422;-64,8;-33;1,32
45421;-65;-33;0,98
45420;-65,2;-33;3,59
45419;-65,4;-33;5,89
45418;-65,6;-33;3,73
45417;-65,8;-33;2,31
45416;-66;-33;2,09
45415;-66,2;-33;1,25
45414;-66,4;-33;1,27
45413;-66,6;-33;2,16
45412;-66,8;-33;1,98
45411;-67;-33;0,43
45410;-67,2;-33;0,63
45409;-67,4;-33;1
45408;-67,6;-33;0,09
45407;-67,8;-33;0,02
45406;-68;-33;0
45405;-68,2;-33;0
45404;-68,4;-33;0
45403;-68,6;-33;0,01
45402;-68,8;-33;0,05
45401;-69;-33;1,01
45400;-69,2;-33;1,4
45399;-69,4;-33;0,02
45398;-69,6;-33;0,18
45397;-69,8;-33;0,58
45396;-70;-33;0,84
45395;-70,2;-33;1,35
45394;-70,4;-33;0,48
45393;-70,6;-33;0,97
45392;-70,8;-33;1,46
45391;-71;-33;0,64
45390;-71,2;-33;0,01
45389;-71,4;-33;0
45388;-71,6;-33;0,06
45387;-71,8;-33;0,6
45386;-72;-33;0
45385;-72,2;-33;0
45384;-72,4;-33;0,14
45383;-72,6;-33;0,12
45382;-72,8;-33;0,06
45381;-73;-33;0
45380;-73,2;-33;0
45379;-73,4;-33;0,04
45378;-73,6;-33;0,02
45377;-73,8;-33;0,05
45376;-74;-33;0,05
45375;-74,2;-33;0,16
45374;-74,4;-33;0,44
45373;-74,6;-33;0,08
45372;-74,8;-33;0,17
45371;-75;-33;0,37
45370;-75,2;-33;0,15
45369;-75,4;-33;0,09
45368;-75,6;-33;0,57
45367;-75,8;-33;0,64
45366;-76;-33;0,3
45365;-34;-32,8;0,17
45364;-34,2;-32,8;0,14
45363;-34,4;-32,8;0,09
45362;-34,6;-32,8;0,28
45361;-34,8;-32,8;0,27
45360;-35;-32,8;0,15
45359;-35,2;-32,8;0,1
45358;-35,4;-32,8;0,22
45357;-35,6;-32,8;0,37
45356;-35,8;-32,8;0,44
45355;-36;-32,8;0,49
45354;-36,2;-32,8;0,5
45353;-36,4;-32,8;0,47
45352;-36,6;-32,8;0,42
45351;-36,8;-32,8;0,43
45350;-37;-32,8;0,4
45349;-37,2;-32,8;0,51
45348;-37,4;-32,8;0,3
45347;-37,6;-32,8;0,21
45346;-37,8;-32,8;0,15
45345;-38;-32,8;0,07
45344;-38,2;-32,8;0,06
45343;-38,4;-32,8;0,12
45342;-38,6;-32,8;0,14
45341;-38,8;-32,8;0,09
45340;-39;-32,8;0,08
45339;-39,2;-32,8;0,08
45338;-39,4;-32,8;0,2
45337;-39,6;-32,8;0,57
45336;-39,8;-32,8;0,72
45335;-40;-32,8;0,73
45334;-40,2;-32,8;0,61
45333;-40,4;-32,8;0,65
45332;-40,6;-32,8;0,93
45331;-40,8;-32,8;1,2
45330;-41;-32,8;1,12
45329;-41,2;-32,8;1,11
45328;-41,4;-32,8;1,01
45327;-41,6;-32,8;1,55
45326;-41,8;-32,8;2,36
45325;-42;-32,8;3,46
45324;-42,2;-32,8;3,98
45323;-42,4;-32,8;4,93
45322;-42,6;-32,8;5,64
45321;-42,8;-32,8;6,72
45320;-43;-32,8;8,04
45319;-43,2;-32,8;9,13
45318;-43,4;-32,8;11,08
45317;-43,6;-32,8;14,64
45316;-43,8;-32,8;14,47
45315;-44;-32,8;14,55
45314;-44,2;-32,8;17,17
45313;-44,4;-32,8;19,21
45312;-44,6;-32,8;19,52
45311;-44,8;-32,8;20,18
45310;-45;-32,8;23,26
45309;-45,2;-32,8;26,07
45308;-45,4;-32,8;21,3
45307;-45,6;-32,8;10,85
45306;-45,8;-32,8;4,82
45305;-46;-32,8;2,57
45304;-46,2;-32,8;3,21
45303;-46,4;-32,8;3,85
45302;-46,6;-32,8;5,84
45301;-46,8;-32,8;8,23
45300;-47;-32,8;10,7
45299;-47,2;-32,8;13,19
45298;-47,4;-32,8;15,5
45297;-47,6;-32,8;17,01
45296;-47,8;-32,8;18,13
45295;-48;-32,8;19,51
45294;-48,2;-32,8;19,71
45293;-48,4;-32,8;22,09
45292;-48,6;-32,8;30,11
45291;-48,8;-32,8;40,44
45290;-49;-32,8;43,42
45289;-49,2;-32,8;32,14
45288;-49,4;-32,8;15,89
45287;-49,6;-32,8;5,38
45286;-49,8;-32,8;2,51
45285;-50;-32,8;2,21
45284;-50,2;-32,8;2,34
45283;-50,4;-32,8;1,28
45282;-50,6;-32,8;0,88
45281;-50,8;-32,8;0,27
45280;-51;-32,8;0,23
45279;-51,2;-32,8;0,3
45278;-51,4;-32,8;0,48
45277;-51,6;-32,8;0,96
45276;-51,8;-32,8;1,18
45275;-52;-32,8;0,96
45274;-52,2;-32,8;0,45
45273;-52,4;-32,8;0,01
45272;-52,6;-32,8;0
45271;-52,8;-32,8;0
45270;-53;-32,8;0,01
45269;-53,2;-32,8;0
45268;-53,4;-32,8;0,01
45267;-53,6;-32,8;0,01
45266;-53,8;-32,8;0,01
45265;-54;-32,8;0,01
45264;-54,2;-32,8;0,03
45263;-54,4;-32,8;0,03
45262;-54,6;-32,8;0,01
45261;-54,8;-32,8;0,01
45260;-55;-32,8;0,01
45259;-55,2;-32,8;0
45258;-55,4;-32,8;0,06
45257;-55,6;-32,8;0,36
45256;-55,8;-32,8;0,53
45255;-56;-32,8;0,25
45254;-56,2;-32,8;0,05
45253;-56,4;-32,8;0,05
45252;-56,6;-32,8;0,06
45251;-56,8;-32,8;0,05
45250;-57;-32,8;0,08
45249;-57,2;-32,8;0,17
45248;-57,4;-32,8;0,25
45247;-57,6;-32,8;0,2
45246;-57,8;-32,8;0,27
45245;-58;-32,8;0,39
45244;-58,2;-32,8;0,27
45243;-58,4;-32,8;0,28
45242;-58,6;-32,8;0,19
45241;-58,8;-32,8;0,14
45240;-59;-32,8;0,12
45239;-59,2;-32,8;0,09
45238;-59,4;-32,8;0,05
45237;-59,6;-32,8;0,01
45236;-59,8;-32,8;0
45235;-60;-32,8;0
45234;-60,2;-32,8;0
45233;-60,4;-32,8;0
45232;-60,6;-32,8;0
45231;-60,8;-32,8;0
45230;-61;-32,8;0
45229;-61,2;-32,8;0
45228;-61,4;-32,8;0
45227;-61,6;-32,8;0
45226;-61,8;-32,8;0
45225;-62;-32,8;0
45224;-62,2;-32,8;0
45223;-62,4;-32,8;0
45222;-62,6;-32,8;0
45221;-62,8;-32,8;0,01
45220;-63;-32,8;0,07
45219;-63,2;-32,8;0,35
45218;-63,4;-32,8;0,83
45217;-63,6;-32,8;1,4
45216;-63,8;-32,8;1,13
45215;-64;-32,8;0,7
45214;-64,2;-32,8;0,77
45213;-64,4;-32,8;0,64
45212;-64,6;-32,8;0,65
45211;-64,8;-32,8;0,5
45210;-65;-32,8;0,43
45209;-65,2;-32,8;3,08
45208;-65,4;-32,8;3,24
45207;-65,6;-32,8;2,04
45206;-65,8;-32,8;1,49
45205;-66;-32,8;1,38
45204;-66,2;-32,8;1,18
45203;-66,4;-32,8;0,96
45202;-66,6;-32,8;1,32
45201;-66,8;-32,8;1,52
45200;-67;-32,8;0,47
45199;-67,2;-32,8;0,02
45198;-67,4;-32,8;0,21
45197;-67,6;-32,8;0,2
45196;-67,8;-32,8;0,08
45195;-68;-32,8;0,02
45194;-68,2;-32,8;0
45193;-68,4;-32,8;0,01
45192;-68,6;-32,8;0,02
45191;-68,8;-32,8;0,12
45190;-69;-32,8;0,49
45189;-69,2;-32,8;0,65
45188;-69,4;-32,8;0,01
45187;-69,6;-32,8;0,11
45186;-69,8;-32,8;0,5
45185;-70;-32,8;0,79
45184;-70,2;-32,8;1,01
45183;-70,4;-32,8;0,49
45182;-70,6;-32,8;3,18
45181;-70,8;-32,8;6,77
45180;-71;-32,8;0,17
45179;-71,2;-32,8;0,02
45178;-71,4;-32,8;0
45177;-71,6;-32,8;0,06
45176;-71,8;-32,8;0,23
45175;-72;-32,8;0,09
45174;-72,2;-32,8;0,23
45173;-72,4;-32,8;0,01
45172;-72,6;-32,8;0,01
45171;-72,8;-32,8;0,08
45170;-73;-32,8;0,09
45169;-73,2;-32,8;0
45168;-73,4;-32,8;0
45167;-73,6;-32,8;0,02
45166;-73,8;-32,8;0,01
45165;-74;-32,8;0
45164;-74,2;-32,8;0,05
45163;-74,4;-32,8;0,11
45162;-74,6;-32,8;0,06
45161;-74,8;-32,8;0,15
45160;-75;-32,8;0,18
45159;-75,2;-32,8;0,12
45158;-75,4;-32,8;0,08
45157;-75,6;-32,8;0,24
45156;-75,8;-32,8;0,58
45155;-76;-32,8;0,39
45154;-34;-32,6;0,26
45153;-34,2;-32,6;0,25
45152;-34,4;-32,6;0,31
45151;-34,6;-32,6;0,46
45150;-34,8;-32,6;0,34
45149;-35;-32,6;0,2
45148;-35,2;-32,6;0,18
45147;-35,4;-32,6;0,29
45146;-35,6;-32,6;0,42
45145;-35,8;-32,6;0,46
45144;-36;-32,6;0,6
45143;-36,2;-32,6;0,56
45142;-36,4;-32,6;0,38
45141;-36,6;-32,6;0,44
45140;-36,8;-32,6;0,49
45139;-37;-32,6;0,45
45138;-37,2;-32,6;0,77
45137;-37,4;-32,6;0,51
45136;-37,6;-32,6;0,3
45135;-37,8;-32,6;0,33
45134;-38;-32,6;0,2
45133;-38,2;-32,6;0,08
45132;-38,4;-32,6;0,07
45131;-38,6;-32,6;0,08
45130;-38,8;-32,6;0,08
45129;-39;-32,6;0,12
45128;-39,2;-32,6;0,17
45127;-39,4;-32,6;0,4
45126;-39,6;-32,6;0,79
45125;-39,8;-32,6;1,04
45124;-40;-32,6;0,76
45123;-40,2;-32,6;0,57
45122;-40,4;-32,6;0,63
45121;-40,6;-32,6;0,78
45120;-40,8;-32,6;0,89
45119;-41;-32,6;1,05
45118;-41,2;-32,6;1,45
45117;-41,4;-32,6;1,41
45116;-41,6;-32,6;1,84
45115;-41,8;-32,6;2,66
45114;-42;-32,6;3,68
45113;-42,2;-32,6;5,09
45112;-42,4;-32,6;5,91
45111;-42,6;-32,6;6,07
45110;-42,8;-32,6;7,19
45109;-43;-32,6;9,26
45108;-43,2;-32,6;11,24
45107;-43,4;-32,6;12,61
45106;-43,6;-32,6;15,41
45105;-43,8;-32,6;17,19
45104;-44;-32,6;16,69
45103;-44,2;-32,6;18,73
45102;-44,4;-32,6;18,49
45101;-44,6;-32,6;17,88
45100;-44,8;-32,6;17,74
45099;-45;-32,6;19,95
45098;-45,2;-32,6;23,16
45097;-45,4;-32,6;19,08
45096;-45,6;-32,6;11,54
45095;-45,8;-32,6;6,81
45094;-46;-32,6;4,68
45093;-46,2;-32,6;3,42
45092;-46,4;-32,6;4,03
45091;-46,6;-32,6;6,48
45090;-46,8;-32,6;9,44
45089;-47;-32,6;13,63
45088;-47,2;-32,6;19
45087;-47,4;-32,6;23,16
45086;-47,6;-32,6;25,61
45085;-47,8;-32,6;27,75
45084;-48;-32,6;28,37
45083;-48,2;-32,6;27,7
45082;-48,4;-32,6;28,49
45081;-48,6;-32,6;34,93
45080;-48,8;-32,6;41,55
45079;-49;-32,6;39,64
45078;-49,2;-32,6;27,56
45077;-49,4;-32,6;13,24
45076;-49,6;-32,6;4,66
45075;-49,8;-32,6;2,98
45074;-50;-32,6;2,7
45073;-50,2;-32,6;3,19
45072;-50,4;-32,6;1,96
45071;-50,6;-32,6;0,8
45070;-50,8;-32,6;0,63
45069;-51;-32,6;0,66
45068;-51,2;-32,6;0,97
45067;-51,4;-32,6;1,77
45066;-51,6;-32,6;2,49
45065;-51,8;-32,6;1,98
45064;-52;-32,6;1,33
45063;-52,2;-32,6;0,66
45062;-52,4;-32,6;0,15
45061;-52,6;-32,6;0,04
45060;-52,8;-32,6;0
45059;-53;-32,6;0,01
45058;-53,2;-32,6;0
45057;-53,4;-32,6;0,01
45056;-53,6;-32,6;0
45055;-53,8;-32,6;0,01
45054;-54;-32,6;0,01
45053;-54,2;-32,6;0,01
45052;-54,4;-32,6;0,04
45051;-54,6;-32,6;0,02
45050;-54,8;-32,6;0
45049;-55;-32,6;0
45048;-55,2;-32,6;0,01
45047;-55,4;-32,6;0,04
45046;-55,6;-32,6;0,12
45045;-55,8;-32,6;0,21
45044;-56;-32,6;0,19
45043;-56,2;-32,6;0,06
45042;-56,4;-32,6;0,09
45041;-56,6;-32,6;0,11
45040;-56,8;-32,6;0,05
45039;-57;-32,6;0,07
45038;-57,2;-32,6;0,2
45037;-57,4;-32,6;0,27
45036;-57,6;-32,6;0,25
45035;-57,8;-32,6;0,24
45034;-58;-32,6;0,27
45033;-58,2;-32,6;0,21
45032;-58,4;-32,6;0,3
45031;-58,6;-32,6;0,14
45030;-58,8;-32,6;0,13
45029;-59;-32,6;0,18
45028;-59,2;-32,6;0,14
45027;-59,4;-32,6;0,08
45026;-59,6;-32,6;0,03
45025;-59,8;-32,6;0,03
45024;-60;-32,6;0,06
45023;-60,2;-32,6;0
45022;-60,4;-32,6;0,01
45021;-60,6;-32,6;0,03
45020;-60,8;-32,6;0,01
45019;-61;-32,6;0
45018;-61,2;-32,6;0,01
45017;-61,4;-32,6;0
45016;-61,6;-32,6;0
45015;-61,8;-32,6;0
45014;-62;-32,6;0
45013;-62,2;-32,6;0
45012;-62,4;-32,6;0
45011;-62,6;-32,6;0
45010;-62,8;-32,6;0,02
45009;-63;-32,6;0,19
45008;-63,2;-32,6;0,51
45007;-63,4;-32,6;0,85
45006;-63,6;-32,6;1,3
45005;-63,8;-32,6;1
45004;-64;-32,6;0,97
45003;-64,2;-32,6;1,01
45002;-64,4;-32,6;1,5
45001;-64,6;-32,6;0,95
45000;-64,8;-32,6;1,19
44999;-65;-32,6;0,63
44998;-65,2;-32,6;0,56
44997;-65,4;-32,6;1,32
44996;-65,6;-32,6;1,98
44995;-65,8;-32,6;1,22
44994;-66;-32,6;0,91
44993;-66,2;-32,6;0,9
44992;-66,4;-32,6;0,93
44991;-66,6;-32,6;0,81
44990;-66,8;-32,6;0,86
44989;-67;-32,6;0,45
44988;-67,2;-32,6;0,01
44987;-67,4;-32,6;0,01
44986;-67,6;-32,6;0,01
44985;-67,8;-32,6;0,02
44984;-68;-32,6;0,12
44983;-68,2;-32,6;0,01
44982;-68,4;-32,6;0
44981;-68,6;-32,6;0,02
44980;-68,8;-32,6;0,25
44979;-69;-32,6;0,84
44978;-69,2;-32,6;0,36
44977;-69,4;-32,6;0,01
44976;-69,6;-32,6;0,04
44975;-69,8;-32,6;0,19
44974;-70;-32,6;0,77
44973;-70,2;-32,6;1,05
44972;-70,4;-32,6;0,67
44971;-70,6;-32,6;2,47
44970;-70,8;-32,6;6,39
44969;-71;-32,6;0,26
44968;-71,2;-32,6;0,1
44967;-71,4;-32,6;0,12
44966;-71,6;-32,6;0,13
44965;-71,8;-32,6;0,06
44964;-72;-32,6;0,55
44963;-72,2;-32,6;0,05
44962;-72,4;-32,6;0,51
44961;-72,6;-32,6;0
44960;-72,8;-32,6;0,01
44959;-73;-32,6;0,01
44958;-73,2;-32,6;0
44957;-73,4;-32,6;0
44956;-73,6;-32,6;0,07
44955;-73,8;-32,6;0,04
44954;-74;-32,6;0
44953;-74,2;-32,6;0,06
44952;-74,4;-32,6;0,25
44951;-74,6;-32,6;0,11
44950;-74,8;-32,6;0,09
44949;-75;-32,6;0,14
44948;-75,2;-32,6;0,19
44947;-75,4;-32,6;0,35
44946;-75,6;-32,6;0,47
44945;-75,8;-32,6;0,38
44944;-76;-32,6;0,29
44943;-34;-32,4;0,22
44942;-34,2;-32,4;0,34
44941;-34,4;-32,4;0,41
44940;-34,6;-32,4;0,47
44939;-34,8;-32,4;0,29
44938;-35;-32,4;0,38
44937;-35,2;-32,4;0,66
44936;-35,4;-32,4;0,52
44935;-35,6;-32,4;0,53
44934;-35,8;-32,4;0,37
44933;-36;-32,4;0,29
44932;-36,2;-32,4;0,37
44931;-36,4;-32,4;0,43
44930;-36,6;-32,4;0,38
44929;-36,8;-32,4;0,34
44928;-37;-32,4;0,31
44927;-37,2;-32,4;0,28
44926;-37,4;-32,4;0,28
44925;-37,6;-32,4;0,38
44924;-37,8;-32,4;0,38
44923;-38;-32,4;0,34
44922;-38,2;-32,4;0,23
44921;-38,4;-32,4;0,11
44920;-38,6;-32,4;0,06
44919;-38,8;-32,4;0,11
44918;-39;-32,4;0,23
44917;-39,2;-32,4;0,3
44916;-39,4;-32,4;0,22
44915;-39,6;-32,4;0,35
44914;-39,8;-32,4;0,61
44913;-40;-32,4;0,88
44912;-40,2;-32,4;0,47
44911;-40,4;-32,4;0,57
44910;-40,6;-32,4;0,58
44909;-40,8;-32,4;0,88
44908;-41;-32,4;1,21
44907;-41,2;-32,4;1,65
44906;-41,4;-32,4;1,69
44905;-41,6;-32,4;2,02
44904;-41,8;-32,4;3,29
44903;-42;-32,4;3,88
44902;-42,2;-32,4;4,8
44901;-42,4;-32,4;6,04
44900;-42,6;-32,4;5,82
44899;-42,8;-32,4;8,15
44898;-43;-32,4;11,16
44897;-43,2;-32,4;12,14
44896;-43,4;-32,4;13,66
44895;-43,6;-32,4;15,4
44894;-43,8;-32,4;16,69
44893;-44;-32,4;17,64
44892;-44,2;-32,4;18,49
44891;-44,4;-32,4;18,54
44890;-44,6;-32,4;16,3
44889;-44,8;-32,4;15,03
44888;-45;-32,4;16,19
44887;-45,2;-32,4;16,84
44886;-45,4;-32,4;15,75
44885;-45,6;-32,4;11,54
44884;-45,8;-32,4;9,33
44883;-46;-32,4;8,57
44882;-46,2;-32,4;8,49
44881;-46,4;-32,4;8,86
44880;-46,6;-32,4;9,94
44879;-46,8;-32,4;12,62
44878;-47;-32,4;17,13
44877;-47,2;-32,4;22,4
44876;-47,4;-32,4;27,2
44875;-47,6;-32,4;29,66
44874;-47,8;-32,4;32,5
44873;-48;-32,4;34,61
44872;-48,2;-32,4;35,35
44871;-48,4;-32,4;37,15
44870;-48,6;-32,4;41,95
44869;-48,8;-32,4;42,65
44868;-49;-32,4;35,23
44867;-49,2;-32,4;22,48
44866;-49,4;-32,4;9,39
44865;-49,6;-32,4;3,92
44864;-49,8;-32,4;3,05
44863;-50;-32,4;4,15
44862;-50,2;-32,4;4,9
44861;-50,4;-32,4;3,18
44860;-50,6;-32,4;2,13
44859;-50,8;-32,4;2,3
44858;-51;-32,4;2,95
44857;-51,2;-32,4;3,56
44856;-51,4;-32,4;4,16
44855;-51,6;-32,4;4,47
44854;-51,8;-32,4;3,71
44853;-52;-32,4;1,95
44852;-52,2;-32,4;0,91
44851;-52,4;-32,4;0,44
44850;-52,6;-32,4;0,24
44849;-52,8;-32,4;0,16
44848;-53;-32,4;0,09
44847;-53,2;-32,4;0,05
44846;-53,4;-32,4;0,02
44845;-53,6;-32,4;0
44844;-53,8;-32,4;0
44843;-54;-32,4;0
44842;-54,2;-32,4;0
44841;-54,4;-32,4;0
44840;-54,6;-32,4;0,02
44839;-54,8;-32,4;0,01
44838;-55;-32,4;0,01
44837;-55,2;-32,4;0,02
44836;-55,4;-32,4;0,03
44835;-55,6;-32,4;0,09
44834;-55,8;-32,4;0,14
44833;-56;-32,4;0,23
44832;-56,2;-32,4;0,24
44831;-56,4;-32,4;0,17
44830;-56,6;-32,4;0,09
44829;-56,8;-32,4;0,02
44828;-57;-32,4;0,04
44827;-57,2;-32,4;0,13
44826;-57,4;-32,4;0,18
44825;-57,6;-32,4;0,18
44824;-57,8;-32,4;0,3
44823;-58;-32,4;0,28
44822;-58,2;-32,4;0,27
44821;-58,4;-32,4;0,25
44820;-58,6;-32,4;0,14
44819;-58,8;-32,4;0,06
44818;-59;-32,4;0,09
44817;-59,2;-32,4;0,12
44816;-59,4;-32,4;0,08
44815;-59,6;-32,4;0,04
44814;-59,8;-32,4;0,06
44813;-60;-32,4;0
44812;-60,2;-32,4;0,01
44811;-60,4;-32,4;0,06
44810;-60,6;-32,4;0,04
44809;-60,8;-32,4;0,01
44808;-61;-32,4;0
44807;-61,2;-32,4;0
44806;-61,4;-32,4;0
44805;-61,6;-32,4;0,01
44804;-61,8;-32,4;0,01
44803;-62;-32,4;0,01
44802;-62,2;-32,4;0,01
44801;-62,4;-32,4;0
44800;-62,6;-32,4;0
44799;-62,8;-32,4;0,01
44798;-63;-32,4;0,86
44797;-63,2;-32,4;1,03
44796;-63,4;-32,4;1,11
44795;-63,6;-32,4;1,52
44794;-63,8;-32,4;2,06
44793;-64;-32,4;1,86
44792;-64,2;-32,4;0,93
44791;-64,4;-32,4;0,85
44790;-64,6;-32,4;1,47
44789;-64,8;-32,4;1,19
44788;-65;-32,4;0,53
44787;-65,2;-32,4;0,18
44786;-65,4;-32,4;0,85
44785;-65,6;-32,4;1,11
44784;-65,8;-32,4;0,43
44783;-66;-32,4;0,35
44782;-66,2;-32,4;0,54
44781;-66,4;-32,4;0,59
44780;-66,6;-32,4;0,51
44779;-66,8;-32,4;0,48
44778;-67;-32,4;0,74
44777;-67,2;-32,4;0,1
44776;-67,4;-32,4;0
44775;-67,6;-32,4;0
44774;-67,8;-32,4;0,01
44773;-68;-32,4;0,08
44772;-68,2;-32,4;0,03
44771;-68,4;-32,4;0
44770;-68,6;-32,4;0
44769;-68,8;-32,4;0,09
44768;-69;-32,4;0,12
44767;-69,2;-32,4;0,02
44766;-69,4;-32,4;0,01
44765;-69,6;-32,4;0,01
44764;-69,8;-32,4;0,06
44763;-70;-32,4;0,21
44762;-70,2;-32,4;0,28
44761;-70,4;-32,4;0,52
44760;-70,6;-32,4;1,57
44759;-70,8;-32,4;1
